pearson_r,rmse,mae,job_id,length,duration_min
0.4769469049962399,41.02636906010575,25.637886097307636,73987555939169,25396,43.596466666666664
0.4500990348381958,42.191617283505586,26.82401718944714,45567530153933,24033,41.25665
0.07428848087533223,0.2480035930527742,0.1891687076781741,8001974245232,5781,9.92405
0.039601760497639596,2.1380708821711454,1.7453839037098324,3594783673948,21142,36.29376666666666
0.03306722620649385,21.319271965567385,18.079758894231027,11178435684473,10996,18.876466666666666
0.04851957519286243,26.06757236437213,21.477358909998475,90318028891733,3371,5.786883333333333
0.08789982722561845,56.17112778345556,46.15641333913683,50941640097645,49492,84.96126666666666
-0.0019199232223245243,484.92246048039704,420.0963941742998,44605095617158,3704,6.358533333333333
0.05556134011069425,39.00304075436374,25.743010867257635,12768554294518,8520,14.626
0.4502746550174053,32.338530525390944,21.249331580276806,52478048764616,24100,41.37166666666666
0.009443016281693351,55.18728944180978,35.43777055721057,27442417239074,17295,29.68975
0.39431464149602796,4.971824314421948,3.906873735446349,61117172502601,5879,10.092283333333333
0.7693301725398601,1.2122768873808247,0.6393685613515232,36449591276358,9637,16.543516666666665
0.27759115240147086,3.0735671478039994,2.384254318856317,56271594525639,16491,28.309549999999998
0.14380673258157795,38.32888723203705,13.636427157948951,70304033272579,14977,25.710516666666663
0.07084061787154074,99.53605906053697,82.35119868657391,13498898553937,3471,5.95855
0.16028606847079313,1.1773361935030573,1.0517091388299775,62436234924898,25866,44.403299999999994
0.38941018428322377,15.161378342900218,14.711177274630002,91089940701437,2965,5.089916666666666
0.0818691059929799,29.41172227678356,23.559603930052393,20276904406848,26852,46.09593333333333
0.06686697522210158,56.601343960768766,46.077978884685606,49390387303660,57701,99.05338333333333
-0.010556773345818416,18.167005657724367,10.794594660896022,32279222484749,9067,15.565016666666667
0.5151797639140746,69.3841392694805,47.90302383569828,65306347803020,17130,29.406499999999998
0.015247651311923545,12.73203070807245,11.763125881858686,990865538676,5162,8.861433333333332
0.15324186892556677,55.221499037261694,44.22077433562026,40515725940334,23155,39.74941666666666
-0.006272852769870992,17.542220844984218,15.599845555736469,65407608262354,18439,31.653616666666665
0.01601039501432662,13.43413899013322,11.55495890775823,68624142851900,19332,33.1866
0.12221513903021575,2.915913873486751,2.874374092815417,9216452281633,3155,5.416083333333333
-0.03439314691089779,13.53254008267342,13.334980410417575,31708883202735,29606,50.823633333333326
0.3455379131494435,10.719203057610404,10.423188003434579,22681619464789,45287,77.74268333333333
-0.008593749858073195,19.151532815350237,11.609949093396029,56904521877517,17384,29.842533333333332
0.3724295232899089,10.212367891076957,6.020247773283032,547411066973,30840,52.942
0.28460274799510893,34.93123272717858,27.647512319414993,28606981423652,37198,63.856566666666666
0.013796079823153437,242081.28460930925,223021.7864239521,42311813318186,12306,21.1253
0.6746776322619361,3.3754724939547067,2.6231353967261426,18450405077965,26492,45.47793333333333
0.7250556038273817,16.165648761740695,12.295947305022242,89281512214011,11106,19.065299999999997
0.5403619117185318,4.876290761412203,3.7727086776974557,53747026028810,4176,7.1688
0.442599014377486,11.363294179992245,10.619661356937977,12238568282513,31837,54.65351666666666
0.09378578064104656,48.7339743106328,30.644925025605144,53384128031743,8386,14.395966666666665
0.6035279307231253,11.985275783191742,11.931903225347348,86419884555044,37248,63.9424
0.6298416348096806,4.1664772426078365,3.9883399275758173,84999079182415,57657,98.97784999999999
0.042690199614921015,13.08290949834319,12.720340235021222,5488407090669,56849,97.59078333333333
0.06907268518896408,12.577152995037565,7.378820278734531,84691846686500,3392,5.822933333333333
0.006578044848106281,2.2689344253530095,2.0003492595026096,27043870720887,3971,6.816883333333333
0.1932822151057228,2.5010740369790083,1.8515906207462238,42896084201137,12707,21.813683333333334
0.0726095790702541,13.78695927496734,5.132902433741855,81360173956309,8632,14.818266666666666
0.47801065819648475,39.729233577707916,26.18413588079881,44490230855721,24253,41.63431666666666
